epoch,loss,accuracy,f1
1,0.49998998641967773,0.7701149582862854,0.7765362858772278
2,0.1539810448884964,0.9956896305084229,0.9957020282745361
3,0.13756516575813293,0.9992815852165222,0.9992821216583252
4,0.13890546560287476,0.9985632300376892,0.9985652565956116
5,0.13518676161766052,0.9985632300376892,0.9985693693161011
6,0.13237319886684418,1.0,1.0
7,0.13485115766525269,0.9992815852165222,0.9992821216583252
8,0.13219834864139557,0.9992815852165222,0.9992800354957581
